p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	-0.692171832374983	0.051	0.382	0	0	LOC408661
0	-0.694822939499565	0.091	0.457	0	0	LOC408343
0	-0.699292123817687	0.047	0.389	0	0	LOC408500
0	-0.699786462986145	0.283	0.72	0	0	LOC408915
0	-0.702990273698082	0.04	0.368	0	0	LOC413569
0	-0.705787939295607	0.252	0.681	0	0	LOC409051
0	-0.70688609671035	0.292	0.731	0	0	LOC411113
0	-0.711527837404513	0.044	0.384	0	0	Dscam
0	-0.721595701667418	0.203	0.638	0	0	LOC100576413
0	-0.723738877439509	0.047	0.398	0	0	LOC100578899
0	-0.730414543505835	0.338	0.8	0	0	LOC725336
0	-0.730733116943944	0.329	0.785	0	0	LOC725970
0	-0.735271435423927	0.122	0.531	0	0	LOC551071
0	-0.736199231246326	0.094	0.454	0	0	LOC408699
0	-0.754184454948949	0.069	0.443	0	0	LOC406124
0	-0.758649226454685	0.219	0.68	0	0	LOC410060
0	-0.766261613508246	0.17	0.614	0	0	LOC408779
0	-0.784350196762646	0.071	0.467	0	0	LOC413994
0	-0.78756476579641	0.212	0.684	0	0	LOC726524
0	-0.78799317867822	0.119	0.541	0	0	LOC408770
0	-0.802123026121761	0.137	0.572	0	0	LOC410819
0	-0.806794371642623	0.052	0.436	0	0	Cac
0	-0.807525263562314	0.147	0.588	0	0	LOC410320
0	-0.808922949258688	0.238	0.713	0	0	LOC724172
0	-0.813030936301767	0.227	0.696	0	0	LOC410498
0	-0.816922324466155	0.107	0.529	0	0	LOC408576
0	-0.81917830674138	0.062	0.449	0	0	LOC113218600
0	-0.823795959442047	0.273	0.752	0	0	LOC408992
0	-0.828434719156395	0.199	0.679	0	0	LOC100577517
0	-0.833563870458937	0.108	0.538	0	0	LOC410001
0	-0.841376785770866	0.461	0.893	0	0	LOC113218601
0	-0.845901746154347	0.289	0.793	0	0	Para
0	-0.85946698394227	0.347	0.827	0	0	LOC107966102
0	-0.868419104333393	0.031	0.429	0	0	LOC102654086
0	-0.879649922289045	0.175	0.662	0	0	LOC100859932
0	-0.894385646914433	0.099	0.555	0	0	LOC408769
0	-0.920587405190632	0.224	0.726	0	0	LOC102655100
0	-0.963372712542353	0.263	0.786	0	0	LOC107966103
0	0.43162676508191	0.36	0.221	0	1	LOC725233
0	0.387385640367699	0.489	0.347	0	1	LOC408699
0	0.383589542291733	0.742	0.546	0	1	LOC551123
0	0.327405816490051	0.658	0.512	0	1	LOC100576413
0	0.326294356811057	0.758	0.579	0	1	LOC102655100
0	0.314779496231407	0.961	0.762	0	1	LOC113218601
0	0.3136047469565	0.823	0.633	0	1	LOC107966103
0	0.309113173501847	0.838	0.664	0	1	LOC725336
0	0.303540852602475	0.536	0.43	0	1	LOC100577019
0	0.300132498114339	0.948	0.78	0	1	LOC551356
0	0.292506133710511	0.274	0.203	0	1	LOC551736
0	0.286414193645222	0.682	0.549	0	1	LOC410060
0	0.282390525801137	0.864	0.686	0	1	LOC107966102
0	0.261807906269655	0.511	0.424	0	1	LOC408770
0	0.259351078512684	0.732	0.597	0	1	LOC412777
0	0.253962242418456	0.295	0.233	0	1	LOC411653
0	0.253087797032716	0.498	0.4	0	1	AChE-2
0	-0.250729238988852	0.168	0.3	0	1	LOC410373
0	-0.251691522584161	0.218	0.363	0	1	LOC408835
0	-0.253412903844707	0.247	0.396	0	1	LOC408763
0	-0.258984879482788	0.126	0.265	0	1	LOC726065
0	-0.268691422101314	0.127	0.264	0	1	LOC412299
0	-0.271897179518732	0.374	0.522	0	1	LOC411250
0	-0.283656521679271	0.212	0.363	0	1	LOC408791
0	-0.289140006582826	0.263	0.427	0	1	LOC409422
0	-0.292927360927037	0.594	0.684	0	1	Mblk-1
0	-0.310565029456045	0.126	0.271	0	1	LOC408988
0	-0.316057030814001	0.244	0.398	0	1	LOC408863
0	-0.325709960154561	0.144	0.29	0	1	LOC413473
0	-0.348901789213709	0.212	0.39	0	1	LOC408914
0	-0.3612991827867	0.098	0.253	0	1	LOC724220
0	-0.395800615498544	0.182	0.38	0	1	LOC550732
0	-0.413712839276445	0.537	0.673	0	1	LOC408804
0	-0.458564588818792	0.341	0.552	0	1	LOC410353
0	-0.54797923072295	0.071	0.28	0	1	LOC726262
0	-0.250134415336814	0.087	0.252	0	2	LOC413409
0	-0.250169284541002	0.116	0.288	0	2	LOC411071
0	-0.251180733948832	0.089	0.251	0	2	LOC413164
0	-0.25431453056186	0.207	0.423	0	2	Rep
0	-0.256091585704308	0.099	0.254	0	2	LOC408547
0	-0.25914391851033	0.114	0.288	0	2	LOC107964349
0	-0.259516049340915	0.156	0.356	0	2	LOC409804
0	-0.260890702640987	0.095	0.267	0	2	LOC409395
0	-0.263246562781789	0.163	0.343	0	2	LOC410013
0	-0.266231264127223	0.174	0.383	0	2	LOC409362
0	-0.270833060672445	0.353	0.606	0	2	LOC102656074
0	-0.270984997163486	0.269	0.513	0	2	LOC725312
0	-0.272823401834952	0.093	0.269	0	2	LOC409086
0	-0.274197658857359	0.129	0.316	0	2	LOC725501
0	-0.274600047975518	0.184	0.403	0	2	LOC408763
0	-0.275196069226411	0.087	0.261	0	2	LOC410101
0	-0.276486146240613	0.252	0.497	0	2	LOC551774
0	-0.276670331236985	0.092	0.266	0	2	LOC408600
0	-0.279659415769162	0.09	0.287	0	2	LOC408905
0	-0.284232469620493	0.097	0.283	0	2	LOC726053
0	-0.28644798764952	0.091	0.271	0	2	LOC113219404
0	-0.28848619117168	0.081	0.255	0	2	LOC413802
0	-0.290790140530526	0.475	0.742	0	2	LOC726924
0	-0.290862214773935	0.107	0.296	0	2	MT-LOC409114
0	-0.293679381748045	0.087	0.269	0	2	LOC552528
0	-0.295011721298863	0.11	0.298	0	2	LOC552115
0	-0.295440811756324	0.113	0.306	0	2	LOC409972
0	-0.299470134987344	0.183	0.415	0	2	LOC724593
0	-0.301250559742963	0.086	0.269	0	2	LOC726065
0	-0.30188211422477	0.082	0.261	0	2	LOC412924
0	-0.305132595549242	0.49	0.762	0	2	LOC411114
0	-0.305286679736787	0.095	0.285	0	2	LOC552109
0	-0.306649912812627	0.302	0.573	0	2	LOC412470
0	-0.306691100893968	0.202	0.441	0	2	LOC408869
0	-0.309215161525762	0.079	0.263	0	2	LOC494508
0	-0.310130197960494	0.117	0.32	0	2	LOC409854
0	-0.311592339560855	0.1	0.293	0	2	LOC551624
0	-0.311654933994681	0.095	0.287	0	2	LOC724607
0	-0.311764205182071	0.072	0.253	0	2	LOC100578826
0	-0.312197899400601	0.243	0.5	0	2	LOC409675
0	-0.312245542930651	0.089	0.283	0	2	LOC409252
0	-0.313606420040459	0.084	0.269	0	2	LOC410604
0	-0.313642704626117	0.07	0.25	0	2	LOC551673
0	-0.31640366552603	0.136	0.355	0	2	LOC725551
0	-0.31791047494878	0.106	0.309	0	2	LOC550716
0	-0.322789929149508	0.156	0.381	0	2	LOC411769
0	-0.32322149999034	0.104	0.3	0	2	RB-LOC724432
0	-0.325298654007899	0.088	0.281	0	2	LOC724724
0	-0.325386930418006	0.074	0.262	0	2	LOC412508
0	-0.32592317476689	0.071	0.258	0	2	LOC411534
0	-0.326472408335256	0.046	0.251	0	2	rnd-1-family-1#DNA/TcMar-Mariner
0	-0.327498513794242	0.255	0.527	0	2	LOC552402
0	-0.328635098942063	0.073	0.264	0	2	LOC725155
0	-0.330194727605555	0.068	0.253	0	2	LOC408936
0	-0.331640528370151	0.177	0.415	0	2	LOC408971
0	-0.331920871164309	0.068	0.252	0	2	LOC552002
0	-0.332156143670497	0.136	0.362	0	2	LOC409713
0	-0.334431244190494	0.353	0.642	0	2	LOC408951
0	-0.335218062529021	0.09	0.291	0	2	LOC410037
0	-0.338095758798694	0.087	0.292	0	2	LOC409839
0	-0.338874539357426	0.071	0.262	0	2	LOC411494
0	-0.340285199088449	0.069	0.258	0	2	LOC552814
0	-0.341037184877356	0.174	0.421	0	2	LOC409670
0	-0.341058622721358	0.093	0.295	0	2	LOC408706
0	-0.341153211765508	0.064	0.252	0	2	LOC408705
0	-0.342583374622408	0.076	0.273	0	2	LOC552303
0	-0.342969772370508	0.101	0.31	0	2	LOC409359
0	-0.343404106532128	0.104	0.316	0	2	LOC727486
0	-0.343580900754573	0.135	0.364	0	2	LOC551291
0	-0.343951917685329	0.118	0.337	0	2	LOC726456
0	-0.348517794987469	0.098	0.293	0	2	LOC552709
0	-0.348932422096138	0.073	0.269	0	2	LOC409456
0	-0.349594676845508	0.106	0.323	0	2	LOC100577707
0	-0.350406161370917	0.066	0.257	0	2	LOC726231
0	-0.351246273553519	0.174	0.416	0	2	LOC726399
0	-0.351905517642939	0.156	0.4	0	2	LOC726991
0	-0.354364161620708	0.119	0.345	0	2	LOC107966041
0	-0.355274405194881	0.108	0.335	0	2	LOC409007
0	-0.356646391213274	0.12	0.346	0	2	LOC409004
0	-0.358300522238513	0.08	0.286	0	2	LOC725548
0	-0.359094817920823	0.273	0.54	0	2	LOC552209
0	-0.359108949669823	0.071	0.27	0	2	LOC726949
0	-0.35955634169378	0.102	0.322	0	2	LOC551073
0	-0.360501273295717	0.109	0.334	0	2	LOC410085
0	-0.360965681771083	0.072	0.275	0	2	LOC413510
0	-0.36280991745245	0.202	0.47	0	2	LOC725453
0	-0.363672517084858	0.513	0.804	0	2	LOC408722
0	-0.363874395430102	0.07	0.267	0	2	LOC551257
0	-0.365890668077615	0.168	0.427	0	2	LOC726178
0	-0.366948207784127	0.063	0.26	0	2	LOC725528
0	-0.368198555104457	0.075	0.283	0	2	LOC409486
0	-0.369239545981282	0.062	0.269	0	2	LOC411048
0	-0.369508199217724	0.085	0.293	0	2	Hsc70-3
0	-0.370206564355186	0.098	0.322	0	2	LOC409332
0	-0.371506357202633	0.1	0.308	0	2	LOC410373
0	-0.371630405356437	0.116	0.35	0	2	LOC409876
0	-0.371763179657662	0.171	0.435	0	2	LOC550799
0	-0.374358749203615	0.083	0.298	0	2	LOC409323
0	-0.37466043497841	0.081	0.291	0	2	LOC100578102
0	-0.374880016255695	0.223	0.495	0	2	LOC409390
0	-0.375962531454577	0.088	0.304	0	2	LOC552228
0	-0.376702322972387	0.117	0.35	0	2	LOC410165
0	-0.377233400046674	0.471	0.787	0	2	LOC552844
0	-0.377246307131583	0.079	0.294	0	2	LOC410070
0	-0.379574423071445	0.054	0.252	0	2	LOC727574
0	-0.379714136078094	0.084	0.302	0	2	LOC412643
0	-0.379845234844272	0.068	0.254	0	2	LOC726321
0	-0.379853127686866	0.106	0.334	0	2	LOC409956
0	-0.379939647121472	0.073	0.281	0	2	LOC411525
0	-0.379966921956815	0.061	0.265	0	2	LOC727238
0	-0.38006249297393	0.06	0.257	0	2	LOC100577004
0	-0.381339165640771	0.094	0.315	0	2	LOC408906
0	-0.383470614950401	0.061	0.263	0	2	LOC413428
0	-0.384585709944172	0.074	0.286	0	2	LOC409131
0	-0.385329024531669	0.086	0.306	0	2	LOC724929
0	-0.385371715202149	0.09	0.311	0	2	LOC409366
0	-0.386467946193106	0.06	0.264	0	2	LOC409350
0	-0.388566224698105	0.07	0.283	0	2	LOC727399
0	-0.388595739759229	0.231	0.521	0	2	LOC408614
0	-0.389463317214531	0.473	0.784	0	2	LOC408809
0	-0.390195109397184	0.065	0.271	0	2	MT-LOC412750
0	-0.390974886396256	0.534	0.84	0	2	LOC410689
0	-0.391169312323245	0.077	0.288	0	2	LOC410779
0	-0.391706132846487	0.171	0.437	0	2	LOC409422
0	-0.392760131084643	0.05	0.252	0	2	LOC410423
0	-0.394468796701783	0.069	0.283	0	2	LOC410717
0	-0.395597184877826	0.061	0.27	0	2	LOC412918
0	-0.396201090166571	0.049	0.251	0	2	LOC413504
0	-0.396375794392403	0.062	0.263	0	2	Ac3
0	-0.396640507072727	0.135	0.392	0	2	LOC727630
0	-0.397559647860426	0.668	0.955	0	2	MT-rnd-6-family-284#Unknown
0	-0.397992338651737	0.058	0.266	0	2	LOC551530
0	-0.398232929359021	0.067	0.257	0	2	LOC724220
0	-0.398265193334312	0.091	0.316	0	2	LOC100577092
0	-0.399715534928809	0.075	0.293	0	2	LOC409238
0	-0.400026204999262	0.075	0.297	0	2	LOC100577986
0	-0.400339917414966	0.07	0.285	0	2	LOC409327
0	-0.40101166364135	0.061	0.275	0	2	LOC551796
0	-0.40310264609309	0.059	0.271	0	2	LOC551566
0	-0.404307283371506	0.12	0.37	0	2	LOC726060
0	-0.404383080318141	0.094	0.314	0	2	LOC725901
0	-0.405123885075166	0.15	0.414	0	2	LOC410201
0	-0.406091833830357	0.105	0.343	0	2	LOC409363
0	-0.406339800894072	0.342	0.66	0	2	LOC552020
0	-0.407502542985608	0.048	0.254	0	2	LOC408841
0	-0.408084681118758	0.054	0.26	0	2	LOC724344
0	-0.40979097310749	0.126	0.379	0	2	LOC409539
0	-0.410223135571094	0.103	0.346	0	2	LOC412330
0	-0.410819826589679	0.063	0.282	0	2	LOC412256
0	-0.413793815222121	0.077	0.299	0	2	LOC408811
0	-0.41469317207732	0.052	0.262	0	2	LOC410363
0	-0.415562441688468	0.057	0.274	0	2	LOC551146
0	-0.415626401052185	0.094	0.326	0	2	LOC409882
0	-0.416050093212191	0.078	0.309	0	2	LOC410874
0	-0.417166845053355	0.062	0.282	0	2	LOC100576896
0	-0.418561367972316	0.115	0.37	0	2	LOC552031
0	-0.418668741445685	0.046	0.251	0	2	LOC408564
0	-0.41890858945589	0.068	0.284	0	2	LOC725885
0	-0.418941777580769	0.087	0.287	0	2	LOC410756
0	-0.419060523918672	0.137	0.389	0	2	LOC410270
0	-0.419493902069481	0.052	0.265	0	2	LOC410117
0	-0.419585142120728	0.071	0.297	0	2	LOC411536
0	-0.419673360344245	0.782	0.952	0	2	Ancr-1
0	-0.420022892295633	0.123	0.37	0	2	LOC100576569
0	-0.421407301425809	0.134	0.397	0	2	LOC725189
0	-0.42233574260923	0.2	0.477	0	2	LOC113218632
0	-0.423035902881142	0.045	0.255	0	2	LOC413753
0	-0.42315979817077	0.067	0.293	0	2	LOC724402
0	-0.423193647489914	0.082	0.317	0	2	LOC409435
0	-0.423482421948319	0.129	0.392	0	2	LOC551446
0	-0.423906053849959	0.072	0.297	0	2	LOC724178
0	-0.424556812287717	0.145	0.418	0	2	LOC727246
0	-0.424733456394474	0.052	0.267	0	2	LOC408351
0	-0.42537430155285	0.14	0.411	0	2	LOC550818
0	-0.425494689554462	0.082	0.316	0	2	LOC409565
0	-0.428172086943635	0.058	0.28	0	2	LOC551826
0	-0.429231545796272	0.097	0.345	0	2	LOC411011
0	-0.429306098631856	0.111	0.369	0	2	LOC100577995
0	-0.429411931315328	0.075	0.31	0	2	LOC724634
0	-0.429494843587116	0.078	0.316	0	2	LOC412108
0	-0.430576517394639	0.207	0.5	0	2	LOC408623
0	-0.430584425400609	0.105	0.359	0	2	LOC410045
0	-0.432219806345241	0.089	0.331	0	2	LOC102655145
0	-0.433053738095514	0.101	0.343	0	2	LOC100577769
0	-0.433471687054453	0.083	0.321	0	2	LOC408721
0	-0.433700405692706	0.045	0.255	0	2	LOC409043
0	-0.43551808023508	0.195	0.489	0	2	E75
0	-0.436618032537543	0.08	0.314	0	2	LOC552608
0	-0.437205899770856	0.047	0.263	0	2	LOC413669
0	-0.43721138881456	0.411	0.755	0	2	LOC408465
0	-0.437287691115567	0.087	0.327	0	2	LOC408685
0	-0.437448137589739	0.154	0.433	0	2	LOC552177
0	-0.437782066693555	0.134	0.406	0	2	LOC725503
0	-0.43942505739481	0.137	0.404	0	2	LOC724737
0	-0.439807692014158	0.088	0.333	0	2	LOC552505
0	-0.440852670501637	0.048	0.258	0	2	LOC724823
0	-0.441623134305218	0.046	0.263	0	2	LOC409965
0	-0.441636640875274	0.048	0.267	0	2	LOC725406
0	-0.443667840450344	0.055	0.28	0	2	LOC100578450
0	-0.445532577744187	0.05	0.269	0	2	LOC411046
0	-0.445673084752947	0.047	0.268	0	2	LOC408471
0	-0.445739853352572	0.055	0.279	0	2	LOC409559
0	-0.445961778030602	0.076	0.311	0	2	LOC102654994
0	-0.44744745181938	0.043	0.262	0	2	LOC408653
0	-0.448695197923379	0.096	0.341	0	2	LOC409674
0	-0.44886538118637	0.161	0.446	0	2	LOC410497
0	-0.448896842313533	0.044	0.263	0	2	LOC413341
0	-0.449748206484535	0.101	0.359	0	2	LOC411744
0	-0.451142046103684	0.418	0.704	0	2	Mblk-1
0	-0.452946744448112	0.176	0.438	0	2	AChE-2
0	-0.453405030304295	0.043	0.26	0	2	pHCl
0	-0.454929992575055	0.079	0.323	0	2	LOC100578854
0	-0.455120585248971	0.187	0.485	0	2	LOC413977
0	-0.456162681119602	0.076	0.323	0	2	LOC411981
0	-0.456647377611988	0.112	0.375	0	2	LOC408835
0	-0.457103390584278	0.05	0.277	0	2	LOC411115
0	-0.457998666127738	0.129	0.411	0	2	LOC551987
0	-0.458035851155473	0.109	0.377	0	2	LOC408808
0	-0.458108521276536	0.043	0.265	0	2	LOC414029
0	-0.458936777769072	0.047	0.275	0	2	LOC409983
0	-0.460064920289934	0.101	0.368	0	2	LOC726093
0	-0.46026497098794	0.045	0.272	0	2	LOC100577905
0	-0.461308717732324	0.062	0.302	0	2	LOC551331
0	-0.461357421384083	0.077	0.298	0	2	LOC413473
0	-0.462430722177764	0.051	0.282	0	2	LOC100578885
0	-0.463790943182513	0.144	0.435	0	2	Eif4g
0	-0.463965481426767	0.093	0.353	0	2	LOC408801
0	-0.464463133921982	0.285	0.621	0	2	Mad
0	-0.464851165591629	0.095	0.341	0	2	LOC406096
0	-0.465987377637896	0.281	0.599	0	2	LOC551123
0	-0.466311927076854	0.063	0.296	0	2	LOC411871
0	-0.466430477495131	0.033	0.252	0	2	LOC724299
0	-0.46677049810584	0.037	0.259	0	2	LOC410956
0	-0.467132000550889	0.271	0.611	0	2	MT-rnd-4-family-594#Unknown
0	-0.467382533427656	0.177	0.474	0	2	LOC725485
0	-0.467408033536071	0.06	0.298	0	2	LOC724885
0	-0.467581324589028	0.119	0.385	0	2	LOC552017
0	-0.468514066210713	0.081	0.338	0	2	LOC725681
0	-0.46854581821769	0.162	0.459	0	2	LOC726804
0	-0.47131943029468	0.159	0.458	0	2	LOC410170
0	-0.471626977955176	0.092	0.35	0	2	LOC408908
0	-0.474663859102642	0.05	0.285	0	2	LOC410371
0	-0.475546744789537	0.053	0.287	0	2	LOC550930
0	-0.476012964646152	0.08	0.333	0	2	LOC551498
0	-0.476521356104617	0.112	0.374	0	2	LOC408791
0	-0.476613059112215	0.332	0.68	0	2	Syt1
0	-0.477133014135291	0.091	0.354	0	2	LOC552604
0	-0.479467839345996	0.119	0.401	0	2	LOC410867
0	-0.479990628490236	0.081	0.338	0	2	LOC408877
0	-0.480078948746503	0.107	0.379	0	2	LOC552243
0	-0.483306587752311	0.038	0.269	0	2	LOC410918
0	-0.483932963767878	0.078	0.339	0	2	LOC411961
0	-0.486446607333177	0.062	0.31	0	2	LOC410739
0	-0.487159876618014	0.07	0.327	0	2	LOC552684
0	-0.487449779075637	0.088	0.359	0	2	LOC408850
0	-0.489000525253111	0.043	0.276	0	2	LOC411791
0	-0.489285509823334	0.116	0.388	0	2	LOC550732
0	-0.489404089643846	0.143	0.439	0	2	LOC411288
0	-0.491599366114227	0.077	0.336	0	2	LOC100577972
0	-0.493582296550257	0.063	0.319	0	2	LOC100577139
0	-0.494757797469508	0.203	0.504	0	2	LOC408935
0	-0.494766933538963	0.069	0.329	0	2	LOC412046
0	-0.495101654881838	0.036	0.267	0	2	LOC726188
0	-0.495612335061598	0.101	0.366	0	2	LOC408822
0	-0.497587630683005	0.122	0.415	0	2	LOC409893
0	-0.498005690782051	0.176	0.489	0	2	LOC551031
0	-0.499153773668866	0.044	0.284	0	2	LOC100576384
0	-0.499355167214779	0.056	0.307	0	2	LOC408957
0	-0.500148237870509	0.43	0.778	0	2	LOC408430
0	-0.500516877189672	0.094	0.369	0	2	LOC726543
0	-0.500717179906358	0.144	0.448	0	2	LOC725068
0	-0.500720438883368	0.044	0.285	0	2	LOC410019
0	-0.500734889273818	0.064	0.32	0	2	LOC409243
0	-0.504497502508572	0.033	0.254	0	2	LOC409000
0	-0.506015363867583	0.319	0.684	0	2	LOC413837
0	-0.506334954095555	0.073	0.337	0	2	LOC409836
0	-0.506587885624228	0.539	0.886	0	2	LOC411083
0	-0.506753378846247	0.038	0.268	0	2	LOC409282
0	-0.507233242606446	0.146	0.457	0	2	LOC551320
0	-0.507285518027974	0.059	0.294	0	2	LOC409818
0	-0.508764220418558	0.084	0.361	0	2	LOC100577280
0	-0.510785987121777	0.04	0.286	0	2	EphR
0	-0.514276405264597	0.123	0.4	0	2	LOC408914
0	-0.514492601733246	0.058	0.317	0	2	LOC726908
0	-0.516609008464937	0.08	0.355	0	2	LOC409902
0	-0.51692404339525	0.06	0.318	0	2	LOC552468
0	-0.518038517950437	0.049	0.28	0	2	LOC408988
0	-0.519257011421114	0.085	0.351	0	2	LOC411347
0	-0.519821412761794	0.053	0.303	0	2	nAChRa1
0	-0.522126585563278	0.033	0.276	0	2	LOC409045
0	-0.524294356112842	0.213	0.557	0	2	LOC408976
0	-0.524680403172132	0.048	0.301	0	2	LOC100576461
0	-0.524944292844935	0.087	0.372	0	2	PHRF1
0	-0.5265531828934	0.04	0.284	0	2	LOC409792
0	-0.527182981266058	0.098	0.394	0	2	LOC724159
0	-0.528076432791141	0.039	0.289	0	2	LOC408543
0	-0.530332849343055	0.051	0.305	0	2	LOC412878
0	-0.531358601177093	0.017	0.25	0	2	LOC102655737
0	-0.532128070072948	0.202	0.546	0	2	LOC409957
0	-0.532550603453541	0.04	0.29	0	2	LOC408594
0	-0.532671370252519	0.167	0.505	0	2	LOC409414
0	-0.534068841875006	0.063	0.33	0	2	LOC408740
0	-0.534476256815189	0.029	0.264	0	2	LOC411653
0	-0.536876037131505	0.042	0.291	0	2	LOC100577364
0	-0.539454362607099	0.04	0.296	0	2	MT-LOC408967
0	-0.541944453115101	0.136	0.449	0	2	LOC724292
0	-0.543331255544042	0.089	0.384	0	2	LOC410923
0	-0.543371856490169	0.06	0.322	0	2	LOC726283
0	-0.543855849836441	0.073	0.356	0	2	LOC409865
0	-0.544935459434358	0.086	0.378	0	2	LOC408267
0	-0.545368722978943	0.108	0.417	0	2	LOC724535
0	-0.546553607606391	0.114	0.426	0	2	LOC413372
0	-0.548706335990441	0.034	0.275	0	2	LOC412299
0	-0.549976061497732	0.069	0.351	0	2	LOC408577
0	-0.551464515005249	0.039	0.283	0	2	LOC113218923
0	-0.551585065937604	0.06	0.33	0	2	LOC411181
0	-0.55401473554763	0.077	0.367	0	2	LOC412281
0	-0.559046357034018	0.056	0.331	0	2	LOC410785
0	-0.559193673088638	0.082	0.371	0	2	LOC409020
0	-0.562315473361297	0.055	0.319	0	2	LOC102654975
0	-0.562317993854395	0.084	0.382	0	2	LOC408903
0	-0.562585182447506	0.197	0.556	0	2	LOC724592
0	-0.565026666683152	0.474	0.846	0	2	LOC725131
0	-0.565107614430173	0.108	0.419	0	2	LOC726284
0	-0.566158994798632	0.153	0.486	0	2	LOC413005
0	-0.5666694832089	0.069	0.353	0	2	LOC409981
0	-0.5681717762736	0.063	0.352	0	2	LOC413947
0	-0.568703185026236	0.034	0.29	0	2	LOC551883
0	-0.568835816310829	0.067	0.352	0	2	LOC726547
0	-0.569451807755901	0.056	0.33	0	2	LOC408865
0	-0.569554449996846	0.085	0.39	0	2	LOC408309
0	-0.570002348716465	0.081	0.38	0	2	LOC410686
0	-0.570567545591645	0.074	0.369	0	2	LOC409933
0	-0.573062625084033	0.279	0.649	0	2	LOC412777
0	-0.574140617128862	0.467	0.835	0	2	LOC551356
0	-0.576399216207961	0.129	0.467	0	2	LOC410637
0	-0.576743589051896	0.142	0.484	0	2	LOC100576346
0	-0.57850601361869	0.23	0.565	0	2	LOC410353
0	-0.582209389627832	0.382	0.762	0	2	LOC551733
0	-0.584268678135362	0.121	0.445	0	2	LOC408298
0	-0.585311130946933	0.156	0.509	0	2	LOC409053
0	-0.594505823961244	0.158	0.509	0	2	LOC410852
0	-0.595507056925982	0.034	0.307	0	2	LOC726032
0	-0.59624454721641	0.064	0.358	0	2	LOC411155
0	-0.596894726194433	0.221	0.594	0	2	LOC408716
0	-0.602729883966251	0.014	0.255	0	2	Ks-1
0	-0.6059119528806	0.095	0.425	0	2	LOC412243
0	-0.606708008783034	0.102	0.432	0	2	LOC724704
0	-0.60671121669778	0.045	0.327	0	2	LOC408661
0	-0.606782268204182	0.043	0.332	0	2	LOC408500
0	-0.610271771833525	0.048	0.34	0	2	LOC102656796
0	-0.610526663007091	0.041	0.283	0	2	LOC726262
0	-0.611430730996049	0.182	0.562	0	2	LOC725959
0	-0.613906764951399	0.352	0.755	0	2	LOC100578925
0	-0.614376310025334	0.078	0.395	0	2	LOC100577623
0	-0.615113119155969	0.091	0.421	0	2	LOC408775
0	-0.618935039514512	0.206	0.596	0	2	LOC409242
0	-0.621920841804376	0.034	0.314	0	2	LOC413569
0	-0.622521170937303	0.144	0.504	0	2	LOC409142
0	-0.622651042873574	0.096	0.432	0	2	LOC408766
0	-0.623903177358561	0.08	0.403	0	2	LOC409904
0	-0.624341532644429	0.01	0.261	0	2	LOC725233
0	-0.624578474887122	0.115	0.462	0	2	LOC551071
0	-0.624886413975655	0.511	0.886	0	2	Camkii
0	-0.628862967562939	0.249	0.651	0	2	GluCl
0	-0.629228227879031	0.127	0.486	0	2	LOC725662
0	-0.630291305280785	0.042	0.339	0	2	LOC100578899
0	-0.630836372373519	0.227	0.611	0	2	LOC409051
0	-0.633288099112553	0.122	0.472	0	2	LOC409138
0	-0.63508669384076	0.281	0.67	0	2	LOC408992
0	-0.637222539237131	0.042	0.342	0	2	LOC408331
0	-0.637474167590051	0.131	0.48	0	2	LOC411282
0	-0.645122105378514	0.104	0.446	0	2	Pkc
0	-0.645467989715455	0.301	0.711	0	2	LOC725970
0	-0.650422062006228	0.071	0.382	0	2	LOC113218600
0	-0.650486083786144	0.052	0.357	0	2	LOC408680
0	-0.651833321768404	0.122	0.477	0	2	LOC100577019
0	-0.652138948020121	0.155	0.525	0	2	LOC100576882
0	-0.653547784350882	0.193	0.588	0	2	Syx1A
0	-0.656951123697391	0.189	0.583	0	2	LOC726238
0	-0.661752021949427	0.176	0.571	0	2	LOC409729
0	-0.6625591160633	0.046	0.363	0	2	LOC725596
0	-0.665890120015504	0.043	0.355	0	2	LOC411466
0	-0.668984449704894	0.067	0.4	0	2	LOC413994
0	-0.670565020082547	0.333	0.697	0	2	LOC408804
0	-0.675839536575881	0.228	0.638	0	2	LOC408372
0	-0.677307031103465	0.06	0.39	0	2	LOC100578705
0	-0.681485936698909	0.062	0.398	0	2	LOC551261
0	-0.683603163797567	0.056	0.381	0	2	LOC406124
0	-0.684435931112172	0.025	0.328	0	2	Dscam
0	-0.691495377875925	0.05	0.376	0	2	brp
0	-0.69266703257071	0.259	0.683	0	2	LOC409791
0	-0.697013548226398	0.233	0.652	0	2	LOC408915
0	-0.710272443930344	0.106	0.476	0	2	LOC550899
0	-0.710577480042811	0.059	0.399	0	2	LOC408343
0	-0.714325070468697	0.149	0.561	0	2	LOC727221
0	-0.714378418222244	0.089	0.462	0	2	LOC410161
0	-0.728320220399708	0.118	0.5	0	2	LOC410819
0	-0.73833926450152	0.1	0.472	0	2	LOC408770
0	-0.738614176910112	0.096	0.466	0	2	LOC410001
0	-0.739296285324647	0.154	0.57	0	2	LOC100576413
0	-0.739431248921694	0.178	0.607	0	2	LOC410060
0	-0.742241133368886	0.429	0.824	0	2	LOC113218601
0	-0.748316918102902	0.134	0.543	0	2	LOC408779
0	-0.749886991490754	0.037	0.372	0	2	Cac
